gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_bucket,services_count,monthly_to_total_ratio,flag_internet_no_tech_support,flag_fiber_high_charges,flag_short_tenure_monthly,expected_tenure,CLV,CLV_quartile,Churn
0,0,1,0,49,1,0,2,1,1,1,1,1,1,2,1,0,20.15,973.35,2,1,0.9858206309819214,0,0,0,24,483.59999999999997,Low,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,0,1,1.0,0,0,1,12,234.60000000000002,Low,0
1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,3,102.65,4108.15,2,7,1.0005236239649293,1,1,0,12,1231.8000000000002,High,0
0,1,1,0,1,1,2,1,0,2,0,0,2,0,0,1,2,90.6,90.6,0,5,1.0,1,1,1,12,1087.1999999999998,High,1
0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,567.8,0,4,1.059130759186719,1,0,1,12,1072.1999999999998,High,0
1,0,0,1,35,1,0,0,0,0,0,2,2,2,1,1,3,72.1,2495.15,2,5,0.9887656033287101,0,0,0,24,1730.3999999999999,Premium,0
1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,69.15,488.65,3,2,1.009503150500981,1,0,1,12,829.8000000000001,Medium,0
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,25.4,0,2,1.0,0,0,1,12,304.79999999999995,Low,0
0,1,0,0,5,1,0,1,0,0,2,0,2,0,0,1,3,84.85,415.55,0,4,0.9794932233352976,1,0,1,12,1018.1999999999999,High,1
0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,20.35,617.35,2,1,1.0460899771244598,0,0,0,24,488.40000000000003,Low,0
0,0,1,0,62,1,0,0,2,0,2,2,2,2,2,0,3,81.0,4985.9,2,7,0.9928116288331341,0,0,0,24,1944.0,Premium,0
0,0,1,1,69,0,1,0,2,2,2,2,0,0,2,0,0,46.25,3121.4,2,5,0.9781120250685469,0,0,0,24,1110.0,High,0
1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,6603.0,2,7,1.0136317583126093,1,1,0,12,1240.8000000000002,High,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.15,20.15,0,1,1.0,0,0,1,12,241.79999999999998,Low,1
0,0,0,0,3,1,0,1,0,0,0,2,0,2,0,0,2,85.8,272.2,0,4,1.0574980574980575,0,0,1,12,1029.6,High,1
0,0,0,0,57,1,0,0,2,2,2,2,2,0,2,1,1,74.3,4166.35,2,7,0.9837666170810608,0,0,0,24,1783.1999999999998,Premium,0
0,1,1,0,50,1,2,1,0,0,0,2,2,2,1,1,2,100.65,5189.75,2,6,1.0312468951813214,0,1,0,24,2415.6000000000004,Premium,0
0,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,74.45,1145.7,1,3,1.025923438549362,1,0,0,12,893.4000000000001,Medium,1
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,50.8,50.8,0,3,1.0,0,0,1,12,609.5999999999999,Medium,1
0,0,0,0,18,1,0,1,0,2,2,0,0,0,0,0,2,77.8,1358.6,1,4,0.9701513853184804,1,0,0,12,933.5999999999999,Medium,0
0,0,0,0,70,0,1,0,2,0,2,2,2,2,2,1,0,58.35,4214.25,2,6,1.0317664340800587,0,0,0,24,1400.4,High,0
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,75.8,75.8,0,3,1.0,1,0,1,12,909.5999999999999,Medium,1
0,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,1,85.3,4107.25,2,8,1.0244818038961363,0,0,0,24,2047.1999999999998,Premium,0
0,1,1,1,66,1,2,1,2,2,0,2,2,2,1,1,1,110.6,7210.85,2,8,0.9878417995506604,0,1,0,24,2654.3999999999996,Premium,0
1,0,0,0,15,0,1,0,0,0,0,2,0,0,0,1,2,29.7,438.25,1,2,0.9837261503928171,0,0,0,12,356.4,Low,1
0,0,0,0,21,1,0,0,2,2,0,2,2,0,2,0,1,71.05,1524.85,1,6,1.0219831775074562,0,0,0,24,1705.1999999999998,Premium,0
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,85.2,474.8,0,4,1.1145539906103286,1,0,1,12,1022.4000000000001,High,1
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,518.9,3,2,0.9524596182085169,1,0,1,12,544.8,Low,1
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,3,89.4,6376.55,2,9,0.9906397588864032,0,0,0,24,2145.6000000000004,Premium,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,1,3,19.85,146.6,3,1,0.9231738035264483,0,0,0,24,476.40000000000003,Low,0
1,0,1,0,24,1,0,1,2,0,0,2,0,2,0,1,2,89.25,2210.2,1,5,1.0318394024276376,0,0,0,12,1071.0,High,0
1,0,0,0,43,1,2,1,0,0,0,2,2,2,1,1,2,100.0,4211.55,2,6,0.9794302325581395,0,1,0,24,2400.0,Premium,1
1,0,1,1,47,1,2,1,0,2,0,0,2,2,0,1,2,99.35,4749.15,2,6,1.0170683913523006,1,1,0,12,1192.1999999999998,High,1
0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,0,20.4,478.75,1,1,1.0203537936913896,0,0,0,24,489.59999999999997,Low,0
0,0,0,0,45,1,2,1,0,0,2,0,0,2,0,1,1,89.3,4192.15,2,5,1.0432126415329102,1,0,0,12,1071.6,High,0
0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,20.45,1024.65,2,1,1.0225537647821967,0,0,0,24,490.79999999999995,Low,0
0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,34.7,62.25,0,2,0.8969740634005763,1,0,1,12,416.40000000000003,Low,1
1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,109.75,7932.5,2,8,1.0038597823335864,0,1,0,24,2634.0,Premium,0
0,1,0,0,54,1,2,1,0,2,0,0,0,0,0,1,2,79.5,4370.25,2,4,1.0179944095038436,1,0,0,12,954.0,Medium,1
1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.1,4754.3,2,7,1.01431558286397,0,0,0,24,1562.3999999999999,Premium,0
1,0,0,1,27,1,2,2,1,1,1,1,1,1,2,1,1,25.85,788.55,2,2,1.1298087255534062,0,0,0,24,620.4000000000001,Medium,0
0,0,1,1,41,0,1,0,2,0,2,0,0,0,1,0,1,35.4,1412.4,2,3,0.9731293923108724,1,0,0,24,849.5999999999999,Medium,0
0,0,0,1,4,1,2,1,0,2,0,0,2,0,0,0,3,89.6,365.65,0,5,1.0202287946428572,1,0,1,12,1075.1999999999998,High,1
1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,1,1,104.9,7732.65,2,8,1.0238123609787098,0,1,0,24,2517.6000000000004,Premium,0
0,0,1,1,70,0,1,0,0,2,2,2,2,2,1,1,0,58.4,4113.15,2,6,1.0061521526418786,0,0,0,24,1401.6,High,0
1,0,1,1,17,1,2,0,2,0,0,2,0,0,1,1,3,62.1,1096.65,1,5,1.0387894288150044,0,0,0,24,1490.4,Premium,0
0,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,59.75,4265.0,2,5,0.9913993491399349,1,0,0,24,1434.0,High,0
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,2,118.65,8477.6,2,9,1.0063448537834678,0,1,0,24,2847.6000000000004,Premium,0
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,1094.35,2,1,1.0212299365434863,0,0,0,24,451.20000000000005,Low,0
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,20.0,1374.2,2,1,1.041060606060606,0,0,0,24,480.0,Low,0
0,1,1,0,37,1,0,1,0,0,2,2,2,0,0,0,2,90.0,3371.75,2,5,1.0125375375375376,0,1,0,12,1080.0,High,0
1,0,0,0,60,1,0,0,2,2,2,0,0,0,2,0,2,61.4,3638.25,2,5,0.9875814332247557,1,0,0,24,1473.6,Premium,0
0,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,3,19.65,708.8,2,1,1.0306070519810977,0,0,0,24,471.59999999999997,Low,0
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,3,20.75,1118.8,2,1,0.9459310927922214,0,0,0,24,498.0,Low,0
0,1,1,0,16,1,2,1,0,0,0,0,0,2,0,1,1,85.35,1375.15,1,4,1.0069932630345637,1,0,0,12,1024.1999999999998,High,1
0,1,1,0,11,1,2,1,0,0,2,0,2,2,0,1,2,99.55,1131.2,3,6,1.033012191224145,1,1,1,12,1194.6,High,1
1,1,0,0,33,1,2,1,0,2,2,0,0,0,0,1,1,83.85,2716.3,2,5,0.9816591677056795,1,0,0,12,1006.1999999999999,High,1
0,0,1,0,55,1,2,1,0,2,0,0,0,0,0,1,1,77.75,4266.4,2,4,0.9976965799473837,1,0,0,12,933.0,Medium,0
1,0,1,1,17,1,0,1,2,0,2,0,2,0,0,1,2,89.4,1539.45,1,5,1.0129293328069482,1,0,0,12,1072.8000000000002,High,1
0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,0,2,95.4,293.15,0,5,1.0242837176799438,1,1,1,12,1144.8000000000002,High,0
0,1,0,0,57,1,2,1,2,0,2,2,0,2,2,0,1,101.3,5779.6,2,7,1.000952529398521,0,1,0,24,2431.2,Premium,0
1,0,1,1,34,1,2,0,0,0,2,0,2,2,1,0,0,77.2,2753.8,2,6,1.0491466016458397,1,0,0,24,1852.8000000000002,Premium,0
1,0,1,1,10,1,0,0,0,0,2,0,2,0,0,0,3,60.2,563.5,3,4,0.936046511627907,1,0,1,12,722.4000000000001,Medium,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.75,69.75,0,2,1.0,1,0,1,12,837.0,Medium,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,69.7,69.7,0,2,1.0,1,0,1,12,836.4000000000001,Medium,1
0,0,1,0,64,1,2,1,2,2,2,2,2,2,1,1,2,115.0,7396.15,2,9,1.0049116847826087,0,1,0,24,2760.0,Premium,0
1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3741.85,2,6,0.9735020943361864,1,1,0,12,1213.8000000000002,High,0
0,0,0,0,12,1,2,1,0,2,0,0,0,2,0,1,2,89.15,1057.55,3,5,0.9885492615442136,1,0,1,12,1069.8000000000002,High,0
1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,103.25,7074.4,2,7,1.0076057541660732,1,1,0,24,2478.0,Premium,0
0,0,1,0,62,1,2,1,0,0,2,0,2,2,0,1,2,101.35,6164.7,2,6,0.981062113086239,1,1,0,12,1216.1999999999998,High,0
0,0,0,0,23,1,0,2,1,1,1,1,1,1,1,1,1,19.65,478.1,1,1,1.0578603827857065,0,0,0,24,471.59999999999997,Low,0
0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,1,2,69.55,200.2,0,2,0.9595015576323987,1,0,1,12,834.5999999999999,Medium,0
1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.15,1305.95,1,3,0.9918356497303866,1,0,0,12,877.8000000000001,Medium,0
0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,6055.55,2,5,1.0052874479140728,1,0,0,24,2095.2,Premium,0
1,0,1,1,51,1,2,1,0,2,0,2,0,0,1,0,0,84.2,4299.75,2,5,1.0012924409668855,0,0,0,24,2020.8000000000002,Premium,0
1,0,1,1,24,1,2,0,2,0,0,0,2,2,1,0,3,74.8,1821.2,1,6,1.0144830659536543,1,0,0,24,1795.1999999999998,Premium,0
0,0,1,1,18,1,0,2,1,1,1,1,1,1,0,1,3,20.25,401.95,1,1,1.1027434842249657,0,0,0,12,243.0,Low,0
0,0,1,1,15,1,2,1,0,2,2,0,2,2,0,1,0,105.35,1559.25,1,7,0.9867109634551495,1,1,0,12,1264.1999999999998,High,0
0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,3,85.45,85.45,0,4,1.0,1,0,1,12,1025.4,High,1
0,0,0,0,36,1,2,1,0,2,2,0,2,2,1,1,0,104.8,3886.45,2,7,1.0301235156912638,1,1,0,24,2515.2,Premium,0
0,0,1,0,13,1,0,0,0,0,0,0,0,0,1,0,2,43.8,592.65,1,2,1.0408324552160169,1,0,0,24,1051.1999999999998,High,0
1,0,0,0,3,0,1,0,0,2,0,2,0,0,0,1,3,36.85,108.7,0,3,0.9832654907281773,0,0,1,12,442.20000000000005,Low,1
0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3565.65,2,5,1.044787271448664,1,1,0,12,1137.6,High,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,44.8,0,2,1.0,1,0,1,12,537.5999999999999,Low,0
0,0,1,0,63,1,2,1,0,2,2,2,2,2,2,1,0,109.25,6841.4,2,8,0.993992226944172,0,1,0,24,2622.0,Premium,0
1,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.65,417.5,1,1,1.0108958837772397,0,0,0,24,495.59999999999997,Low,0
0,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,1,74.7,3187.65,2,6,1.0407973356842002,0,0,0,24,1792.8000000000002,Premium,0
1,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,87.75,1242.2,1,5,0.9437416904083571,1,0,0,12,1053.0,High,0
0,0,0,0,3,0,1,0,0,2,0,0,2,2,0,1,2,50.6,155.35,0,4,1.0233860342555994,1,0,1,12,607.2,Medium,1
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.2,7840.6,2,8,1.0064438283014994,0,1,0,24,2596.8,Premium,0
1,1,1,0,23,1,0,2,1,1,1,1,1,1,1,1,2,20.75,485.2,1,1,1.0166579360921948,0,0,0,24,498.0,Low,0
1,0,0,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.9,1334.0,2,2,0.9566838783706254,0,0,0,24,597.5999999999999,Medium,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75,0,2,1.0,1,0,1,12,549.0,Low,1
1,1,0,0,4,1,0,1,0,0,2,0,2,2,0,1,2,94.75,422.4,0,5,1.1145118733509234,1,1,1,12,1137.0,High,0
1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,74.65,383.65,0,3,1.027863362357669,1,0,1,12,895.8000000000001,Medium,0
1,1,0,0,52,1,2,1,0,0,0,0,0,0,0,1,0,72.95,3829.75,2,3,1.0095824326461749,1,0,0,12,875.4000000000001,Medium,0
1,0,1,0,48,1,2,1,2,2,2,0,2,2,0,1,0,111.45,5315.1,2,8,0.9935509196949305,1,1,0,12,1337.4,High,0
0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,95.6,4783.5,2,5,1.021155324054308,1,1,0,12,1147.1999999999998,High,1
1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,1,2,20.05,299.3,1,1,1.0662629141432134,0,0,0,12,240.60000000000002,Low,0
1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,1,19.95,1269.1,2,1,0.9638490164805953,0,0,0,24,478.79999999999995,Low,0
0,0,0,0,41,1,0,1,0,0,0,0,0,0,0,0,0,70.25,2868.05,2,2,0.9957642565749502,1,0,0,12,843.0,Medium,1
1,0,1,0,49,1,2,0,2,0,0,0,0,0,1,1,2,55.35,2633.95,2,4,0.9711667864977969,1,0,0,24,1328.4,High,0
1,0,1,0,71,1,2,0,2,2,0,2,2,0,2,0,1,73.5,5357.75,2,7,1.0266839130018204,0,0,0,24,1764.0,Premium,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.8,24.8,0,1,1.0,1,0,1,12,297.6,Low,1
0,1,1,0,71,1,0,1,0,2,2,0,2,2,2,1,2,99.2,7213.75,2,6,1.0242148455247615,1,1,0,24,2380.8,Premium,0
1,0,0,0,15,1,2,1,2,0,0,0,2,2,0,1,2,99.7,1566.75,1,6,1.0476429287863591,1,1,0,12,1196.4,High,0
0,0,0,0,50,1,0,1,0,2,0,2,2,2,2,1,3,100.2,5038.45,2,6,1.0056786427145707,0,1,0,24,2404.8,Premium,0
1,0,0,0,3,0,1,0,2,2,0,0,0,0,0,1,3,35.45,106.85,0,3,1.0047014574518098,1,0,1,12,425.40000000000003,Low,1
0,0,1,0,15,1,2,2,1,1,1,1,1,1,2,0,3,25.2,387.9,1,2,1.026190476190476,0,0,0,24,604.8,Medium,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.85,199.85,0,2,0.9537103316630876,1,0,1,12,838.1999999999999,Medium,0
0,0,1,0,65,1,2,1,2,2,0,2,2,0,1,1,0,100.15,6643.5,2,7,1.0205461039210415,0,1,0,24,2403.6000000000004,Premium,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,0,1,1.0,0,0,1,12,238.79999999999998,Low,1
0,0,0,0,15,1,0,0,0,0,2,0,0,2,0,1,2,59.45,892.65,1,4,1.001009251471825,1,0,0,12,713.4000000000001,Medium,1
0,0,1,1,40,1,2,1,0,2,2,0,2,0,0,1,1,96.35,3915.4,2,6,1.0159314997405293,1,1,0,12,1156.1999999999998,High,0
1,0,0,0,33,1,2,1,2,0,0,0,0,0,1,0,0,80.1,2603.3,2,4,0.9848674005977378,1,0,0,24,1922.3999999999999,Premium,0
1,0,1,0,9,1,0,1,0,2,2,2,2,0,0,1,3,94.85,890.6,3,6,1.0432847185614713,0,1,1,12,1138.1999999999998,High,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,46.0,84.5,0,2,0.9184782608695652,1,0,1,12,552.0,Low,1
1,0,1,1,28,0,1,0,0,2,2,2,2,2,1,1,1,60.0,1682.05,2,6,1.001220238095238,0,0,0,24,1440.0,Premium,0
1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,65.85,902.25,1,5,1.0539688102330471,1,0,0,12,790.1999999999999,Medium,0
0,0,0,1,15,1,0,2,1,1,1,1,1,1,1,0,3,19.65,270.6,1,1,0.9180661577608143,0,0,0,24,471.59999999999997,Low,0
0,0,0,0,28,1,0,0,2,2,0,0,0,0,0,0,2,56.05,1522.65,2,4,0.9702115458136868,1,0,0,12,672.5999999999999,Medium,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,266.6,3,1,1.0890522875816995,0,0,1,12,244.79999999999998,Low,0
0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,446.05,0,4,1.07288033674083,1,0,1,12,997.8000000000001,High,1
0,0,1,1,35,1,0,1,2,0,2,2,2,2,0,1,2,106.9,3756.45,2,7,1.0039957236402512,0,1,0,12,1282.8000000000002,High,0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.95,69.95,0,2,1.0,1,0,1,12,839.4000000000001,Medium,0
1,0,0,0,11,1,0,0,0,2,2,2,0,0,0,1,2,60.9,688.5,3,5,1.0277653381101657,0,0,1,12,730.8,Medium,0
1,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,3,20.75,1123.15,2,1,0.9496089621644473,0,0,0,24,498.0,Low,0
1,0,0,0,28,1,2,1,2,2,0,0,0,2,0,1,1,94.5,2659.4,2,6,1.0050642479213907,1,1,0,12,1134.0,High,1
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,2,24.85,1013.6,2,2,0.9270166453265044,0,0,0,24,596.4000000000001,Medium,0
0,0,0,1,72,1,0,2,1,1,1,1,1,1,2,1,3,19.75,1567.0,2,1,1.10196905766526,0,0,0,24,474.0,Low,0
0,0,0,0,17,1,2,0,0,0,2,2,2,0,0,1,3,69.0,1108.0,1,6,0.9445865302642796,0,0,0,12,828.0,Medium,0
0,0,1,1,64,1,2,1,2,2,2,2,2,2,1,0,2,113.35,7222.75,2,9,0.995637130569034,0,1,0,24,2720.3999999999996,Premium,0
1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.2,181.1,0,3,1.1290523690773067,1,0,1,12,962.4000000000001,Medium,1
1,0,0,0,4,0,1,0,2,2,0,2,0,0,0,0,3,42.4,146.4,0,4,0.8632075471698114,0,0,1,12,508.79999999999995,Low,0
1,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,86.0,165.45,0,4,0.9619186046511627,1,0,1,12,1032.0,High,1
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.0,109.2,0,1,0.91,0,0,1,12,240.0,Low,0
1,0,1,1,5,1,2,0,0,0,0,2,0,0,0,1,3,55.7,259.4,0,4,0.9314183123877917,0,0,1,12,668.4000000000001,Medium,0
0,0,0,0,68,1,2,0,0,2,2,0,2,2,2,1,2,80.65,5330.2,2,7,0.9719193318989094,1,0,0,24,1935.6000000000001,Premium,0
0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,1,0,19.6,1134.25,2,1,1.0152613677049767,0,0,0,24,470.40000000000003,Low,0
1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,4422.95,2,6,1.01318321345123,1,1,0,24,2277.6000000000004,Premium,0
1,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,3,25.5,215.2,3,1,1.0549019607843138,1,0,1,12,306.0,Low,1
0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.15,5409.75,2,6,0.9821177324921708,1,1,0,24,2403.6000000000004,Premium,0
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,72.0,0,1,1.1510791366906474,0,0,1,12,250.20000000000002,Low,0
1,0,0,0,41,1,2,1,0,2,0,0,2,0,0,1,2,89.2,3645.75,2,5,0.9968691895439133,1,0,0,12,1070.4,High,0
1,0,0,0,3,1,0,0,2,0,0,2,2,0,0,1,1,64.4,195.65,0,5,1.0126811594202898,0,0,1,12,772.8000000000001,Medium,0
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.8,69.8,0,2,1.0,1,0,1,12,837.5999999999999,Medium,1
0,0,1,0,64,1,0,0,0,2,2,2,0,2,2,1,3,68.3,4378.8,2,6,1.0017386530014643,0,0,0,24,1639.1999999999998,Premium,0
1,0,1,0,71,1,2,1,0,2,2,0,0,2,0,1,0,93.25,6669.45,2,6,1.0073556621228712,1,1,0,12,1119.0,High,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,2,0,3,19.6,331.6,1,1,1.127891156462585,0,0,0,24,470.40000000000003,Low,0
0,0,1,1,72,0,1,0,2,2,2,2,0,2,2,0,1,55.65,3880.05,2,6,0.9683662773285416,0,0,0,24,1335.6,High,0
0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,73.6,0,3,1.0,1,0,1,12,883.1999999999999,Medium,1
1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,483.3,0,7,1.0241576605212968,0,0,1,12,943.8000000000001,Medium,0
0,0,1,1,63,1,0,0,2,0,0,0,0,0,2,1,0,50.65,3221.25,2,3,1.0094956047572041,1,0,0,24,1215.6,High,0
0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,1520.1,2,5,0.9836606593975473,0,0,0,24,1196.4,High,0
0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,19.3,755.5,2,1,1.0301336242159804,0,0,0,24,463.20000000000005,Low,0
0,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.5,1011.8,1,3,0.9668418537983755,1,0,0,12,966.0,High,0
0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,3,20.1,670.35,2,1,1.0106286748077793,0,0,0,24,482.40000000000003,Low,0
1,0,1,1,17,1,2,1,0,0,0,0,2,2,0,1,2,92.55,1515.1,1,5,0.9629770871071281,1,1,0,12,1110.6,High,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.95,69.95,0,2,1.0,1,0,1,12,839.4000000000001,Medium,1
0,0,1,0,72,1,2,0,2,2,0,2,2,2,2,1,0,86.4,6058.95,2,8,0.9739824459876543,0,0,0,24,2073.6000000000004,Premium,0
1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,3,20.1,279.5,1,1,0.8179689786362305,0,0,0,24,482.40000000000003,Low,0
1,0,0,0,20,1,0,0,2,0,2,0,0,2,0,0,1,64.4,1398.6,1,5,1.0858695652173913,1,0,0,12,772.8000000000001,Medium,0
0,1,1,0,42,1,0,1,2,0,0,0,0,0,0,1,1,74.15,3229.4,2,3,1.0369585460617152,1,0,0,12,889.8000000000001,Medium,1
0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,3160.55,2,7,1.0182840389200336,0,0,0,24,1773.6000000000001,Premium,1
1,1,1,0,10,1,2,1,0,0,2,0,0,2,0,1,2,89.8,914.3,3,5,1.01815144766147,1,0,1,12,1077.6,High,1
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,20.3,1079.05,2,1,0.9664576802507837,0,0,0,24,487.20000000000005,Low,0
0,0,1,0,38,1,0,2,1,1,1,1,1,1,1,1,1,20.25,814.75,2,1,1.0588044184535412,0,0,0,24,486.0,Low,0
0,0,1,0,19,1,2,1,0,2,0,0,0,2,0,1,2,89.1,1620.8,1,5,0.9574103609191329,1,0,0,12,1069.1999999999998,High,0
0,0,0,1,61,1,2,2,1,1,1,1,1,1,2,1,1,25.0,1498.35,2,2,0.9825245901639343,0,0,0,24,600.0,Medium,0
0,0,1,0,20,0,1,0,0,0,0,0,0,0,0,1,2,24.45,482.8,1,1,0.9873210633946831,1,0,0,12,293.4,Low,1
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,43.95,85.1,0,2,0.968145620022753,1,0,1,12,527.4000000000001,Low,0
0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,0,21.15,1419.4,2,1,0.9320987654320989,0,0,0,24,507.59999999999997,Low,0
1,0,1,1,61,1,0,0,2,2,2,2,0,0,2,1,0,68.05,4158.25,2,6,1.0017345009094085,0,0,0,24,1633.1999999999998,Premium,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,80.8,80.8,0,3,1.0,1,0,1,12,969.5999999999999,High,1
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.15,341.35,1,1,1.0587779156327546,0,0,0,12,241.79999999999998,Low,0
1,0,1,0,6,1,0,1,0,2,2,0,0,2,0,1,2,91.0,531.0,0,5,0.9725274725274725,1,1,1,12,1092.0,High,1
0,0,0,0,24,1,2,1,0,0,0,2,0,2,0,1,2,89.55,2259.35,1,5,1.0512516285129352,0,0,0,12,1074.6,High,0
0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,85.9,6110.75,2,8,0.9880270986935713,0,0,0,24,2061.6000000000004,Premium,0
1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,71.8,1167.8,1,2,1.0165389972144847,1,0,0,12,861.5999999999999,Medium,1
1,0,0,1,8,0,1,0,2,0,0,2,0,2,2,1,3,44.55,343.45,3,4,0.9636644219977554,0,0,0,24,1069.1999999999998,High,0
1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1686.15,2,2,0.9629640205596802,0,0,0,24,618.0,Medium,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0,1,1.0,0,0,1,12,240.60000000000002,Low,0
1,0,1,1,20,1,2,1,0,2,0,2,2,0,0,0,3,96.8,1826.7,1,6,0.943543388429752,0,1,0,12,1161.6,High,0
